ZIPCODE,OCCU_16_Year,OCCU_MBSAO,OCCU_SEV,OCCU_SA_OF,OCCU_NAT,OCCU_PRO,LESS_9TH,HIGH_GRAD,COLLE_NO_DEG,ACC_DEG,BACHE_DEG,GRAD_PRO,HIGH_GRAD_HIGHER,BACH_HIGH,INDUS_CIVIL,INDUS_AGRI,INDUS_CONST,INDUS_MANU,INDUS_WHOLE_SALE,INDUS_RETAIL,INDUS_TRANS,INDUS_INFO,INDUS_FIN,INDUS_PROF,INDUS_EDU,INDUS_ARTS,INDUS_OTHER,INDUS_PUBLIC_ADMIN,total_ev_count,OCC_HOUSING_UNITS,OWNER_OCC,RENTER_OCC,AVG_HHSZ_OWNER,AVG_HHSZ_RENTER,NO_VEHICLES,ONE_VEHICLE,TWO_VEHICLES,THREE_OM_VEHICLES,TOTAL_POPULTN,TP_MALE,TP_FEMALE,TP_SEX_RATIO,TP_5Y_UND,TP_5Y_9Y,TP_10Y_14Y,TP_15Y_19Y,TP_20Y_24Y,TP_25Y_34Y,TP_35Y_44Y,TP_45Y_54Y,TP_55Y_59Y,TP_60Y_64Y,TP_65Y_74Y,TP_75Y_84Y,TP_84Y_OVR,TP_MED_AGE,TP_18Y_UND,TP_16Y_OVR,TP_18Y_OVR,TP_21Y_OVR,TP_62Y_OVR,TP_65Y_OVR,TP_18YM_OVR,TP_18YF_OVR,TP_18Y_OVR_SXRATIO,TP_65Y_OVR_[0],TP_65YM_OVR,TP_65YF_OVR,TP_65Y_OVR_SXRATIO,RACE_TOT_1RACE,RACE_TOT_2+RACE,RACE_1WHITE_TOTAL,RACE_1BLACK_TOTAL,RACE_1AI_AN_TOTAL,RACE_1AI_AN_Cherokee,RACE_1AI_AN_Chippewa,RACE_1AI_AN_Navajo,RACE_1AI_AN_Sioux,RACE_1ASIAN_TOTAL,RACE_1ASIAN_AsianIndian,RACE_1ASIAN_Chinese,RACE_1ASIAN_Filipino,RACE_1ASIAN_Japanese,RACE_1ASIAN_Korean,RACE_1ASIAN_Vietnamese,RACE_1ASIAN_OtherAsian,RACE_1NHPI_TOTAL,RACE_1NHPI_Chamorro,RACE_1NHPI_NativeHawaiian,RACE_1NHPI_Samoan,RACE_1NHPI_Other,RACE_1OTHER_TOTAL,RACE_2+_WHITE-BLACK,RACE_2+_WHITE-AI_AN,RACE_2+_WHITE-ASIAN,RACE_2+_WHITE-OTHER,RACE_2+_BLACK-AI_AN,RACE_2+_BLACK-OTHER,ETHN_HISP-LAT_TOTAL,ETHN_HISP-LAT_Mexican,ETHN_HISP-LAT_PuertoRican,ETHN_HISP-LAT_Cuban,ETHN_HISP-LAT_Other,ETHN_NOT-HISP-LAT_TOTAL,ETHN_NOT-HISP-LAT_White,ETHN_NOT-HISP-LAT_Black,ETHN_NOT-HISP-LAT_AI_AN,ETHN_NOT-HISP-LAT_Asian,ETHN_NOT-HISP-LAT_NHPI,ETHN_NOT-HISP-LAT_1Other,ETHN_NOT-HISP-LAT_2+Other,LATINO AND RACE_1TWO OR MORE RACES_Two races including Some Other Race,"LATINO AND RACE_1TWO OR MORE RACES_Two races excluding Some Other Race, and three or more races"
ZCTA5 78947,2116,863,238,274,368,373,22,1391,965,312,223,215,3106,438,2116,181,382,141,173,76,192,12,51,72,366,128,62,280,1,1799,1552,247,2.77,2.09,40,403,879,477,4818,2343,2475,94.7,394,482,180,351,161,384,688,546,375,157,624,387,89,40.7,1199,3718,3619,3366,1216,1100,1833,1786,102.6,1100,417,683,61.1,4624,194,4514,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,110,0,0,71,0,0,529,529,0,0,0,4289,4052,67,0,0,0,0,170,60,110
ZCTA5 78948,294,35,70,130,18,41,28,238,76,48,13,20,395,33,294,31,64,6,0,54,16,0,7,0,55,9,43,9,0,247,172,75,2.76,2.87,33,78,55,81,689,334,355,94.1,53,32,38,22,2,26,113,155,29,27,107,64,21,47.6,143,563,546,544,211,192,244,302,80.8,192,94,98,95.9,610,79,460,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,175,175,0,0,0,514,364,150,0,0,0,0,0,0,0
ZCTA5 78949,112,25,0,39,35,13,0,108,120,13,92,24,357,116,112,12,0,18,45,0,0,0,0,0,18,7,12,0,0,216,197,19,2.97,4,0,108,73,35,662,252,410,61.5,17,10,33,0,186,54,28,104,0,29,96,99,6,48.2,60,602,602,602,201,201,233,369,63.1,201,124,77,161,592,70,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,70,64,0,0,6,592,592,0,0,0,0,0,0,0,0
ZCTA5 78950,1253,434,240,198,145,236,84,786,297,115,412,53,1663,465,1253,162,200,103,0,133,68,17,124,83,298,0,2,63,0,889,825,64,2.66,2.48,49,146,327,367,2376,1141,1235,92.4,135,134,186,112,0,212,276,398,186,214,299,215,9,46.7,553,1894,1823,1809,659,523,917,906,101.2,523,214,309,69.3,2334,42,1974,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,0,36,0,0,291,265,25,0,1,2085,1702,313,0,0,0,29,41,35,6
ZCTA5 78951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INSUFF_DATA,INSUFF_DATA,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,0,0,0,0,0,0,CANNOT_DETERMINE,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,UNDEFINED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCTA5 78953,745,214,102,271,102,56,93,344,286,36,165,90,921,255,745,17,93,81,55,182,68,0,17,62,68,0,0,102,0,594,406,188,1.96,1.85,0,82,429,83,1145,593,552,107.4,0,17,16,16,82,125,164,191,157,75,246,56,0,52.3,49,1112,1096,1096,364,302,544,552,98.6,302,166,136,122.1,1073,72,1030,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,72,0,0,64,64,0,0,0,1081,1030,18,0,0,0,0,33,33,0
ZCTA5 78954,518,286,40,99,77,16,20,307,206,54,260,151,978,411,518,47,97,59,5,32,23,2,37,64,88,19,30,15,0,526,491,35,2.43,2,5,41,220,260,1272,636,636,100,57,104,25,65,15,63,234,50,114,153,225,153,14,55.8,242,1055,1030,1013,477,392,523,507,103.2,392,189,203,93.1,1228,44,1210,7,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,4,0,17,7,20,0,0,145,127,7,0,11,1127,1094,7,0,0,0,0,26,2,24
ZCTA5 78956,2293,619,355,529,382,408,157,1346,655,390,406,236,3033,642,2293,109,230,479,53,194,48,24,92,137,457,234,108,128,0,1779,1349,430,2.66,2.93,89,436,720,534,5067,2623,2444,107.3,355,211,527,267,229,429,619,547,379,462,526,293,223,42.8,1260,3956,3807,3661,1332,1042,1879,1928,97.5,1042,409,633,64.6,4805,262,3966,568,55,0,0,0,0,18,0,0,18,0,0,0,0,5,0,0,0,5,193,32,19,0,211,0,0,1041,1038,0,0,3,4026,3375,568,0,18,5,0,60,9,51
ZCTA5 78957,4827,1438,612,1064,834,879,526,1764,1948,765,1282,539,6298,1821,4827,149,515,336,161,654,359,31,213,611,882,287,175,454,6,3954,3047,907,2.47,2.43,181,1156,1459,1158,9887,4912,4975,98.7,776,722,504,492,354,1206,1229,1375,654,767,1007,635,166,39.9,2297,7765,7590,7330,2190,1808,3748,3842,97.6,1808,819,989,82.8,8488,1399,7106,811,24,12,0,0,0,84,0,82,0,0,0,2,0,0,0,0,0,0,463,211,152,211,708,0,0,2157,1697,58,0,402,7730,6396,791,24,64,0,55,400,11,389
ZCTA5 78959,738,180,155,142,128,133,257,476,239,8,51,101,875,152,738,129,136,99,6,67,36,0,45,15,98,60,0,47,0,686,534,152,2.42,2.03,61,197,227,201,1601,733,868,84.4,38,39,86,134,93,142,219,227,95,166,140,139,83,48.4,214,1431,1387,1276,493,362,596,791,75.3,362,147,215,68.4,1047,554,829,79,0,0,0,0,0,10,0,4,6,0,0,0,0,0,0,0,0,0,129,9,7,0,538,0,0,1125,1116,0,5,4,476,371,79,0,10,0,0,16,0,16
ZCTA5 78962,2617,1013,469,512,354,269,249,1215,925,250,639,271,3300,910,2617,285,189,313,126,369,100,19,156,279,485,159,60,77,0,1951,1645,306,2.76,1.93,80,417,970,484,5202,2644,2558,103.4,205,286,287,485,215,658,422,786,366,300,675,346,171,45.5,959,4387,4243,3863,1346,1192,2172,2071,104.9,1192,591,601,98.3,4978,224,3971,514,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,488,0,0,10,214,0,0,1153,940,0,0,213,4049,3520,514,0,5,0,0,10,0,10
ZCTA5 78963,324,145,11,72,31,65,19,178,93,43,123,24,461,147,324,5,27,43,10,61,37,0,9,20,76,22,14,0,0,234,234,0,2.56,INSUFF_DATA,8,36,153,37,608,279,329,84.8,67,28,10,23,0,77,51,57,15,132,110,29,9,52.1,125,498,483,480,219,148,224,259,86.5,148,60,88,68.2,550,58,512,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,52,0,0,78,69,0,0,9,530,486,38,0,0,0,0,6,0,6
ZCTA5 79001,109,58,31,12,2,6,6,33,31,4,23,19,110,42,109,15,18,3,0,9,3,1,2,1,50,5,2,0,0,66,36,30,3.28,3.07,0,6,42,18,210,110,100,110,8,25,13,13,0,26,17,36,18,29,8,9,8,48,56,158,154,151,31,25,69,85,81.2,25,11,14,78.6,190,20,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,64,64,0,0,0,146,145,0,0,0,0,0,1,1,0
ZCTA5 79002,31,15,3,0,4,9,0,11,16,4,0,0,31,0,31,0,0,9,0,0,4,3,0,0,8,0,3,4,0,15,15,0,2.2,INSUFF_DATA,0,3,9,3,33,19,14,135.7,0,0,0,2,0,4,0,7,8,0,12,0,0,59.4,2,33,31,31,12,12,17,14,121.4,12,9,3,300,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0
ZCTA5 79003,64,18,10,11,1,24,0,38,7,0,17,3,65,20,64,13,0,0,0,14,14,0,3,0,10,0,3,7,0,48,34,14,2.5,3.36,0,17,21,10,132,80,52,153.8,0,3,6,22,29,3,6,0,15,15,20,13,0,39.8,16,123,116,101,40,33,73,43,169.8,33,15,18,83.3,132,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,125,125,0,0,0,0,0,0,0,0
ZCTA5 79005,791,266,122,111,128,164,143,281,200,60,165,41,747,206,791,196,30,65,28,29,49,7,23,40,214,40,37,33,0,592,463,129,2.88,2.31,29,134,178,251,1669,791,878,90.1,155,107,152,125,170,168,174,177,97,126,120,76,22,32.2,491,1228,1178,1122,302,218,548,630,87,218,100,118,84.7,1425,244,1023,12,7,0,0,0,7,14,0,0,0,0,14,0,0,0,0,0,0,0,369,16,21,17,185,0,0,880,677,19,0,184,789,709,12,7,0,0,0,61,13,48
ZCTA5 79007,6411,1669,906,1249,1004,1583,548,2912,2324,622,1096,450,7404,1546,6411,486,559,1082,71,767,467,29,268,339,1148,638,270,287,3,4482,3533,949,3.2,2.62,204,1391,1651,1236,13928,7096,6832,103.9,734,993,1107,1325,890,1614,1737,1539,996,830,1356,496,311,36.9,3576,10795,10352,9565,2528,2163,5194,5158,100.7,2163,990,1173,84.4,11826,2102,10192,382,187,30,0,0,0,128,0,6,16,39,54,13,0,46,46,0,0,0,891,117,365,17,1504,0,6,4376,4091,74,0,211,9552,8540,377,142,128,46,34,285,0,285
ZCTA5 79008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INSUFF_DATA,INSUFF_DATA,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,0,0,0,0,0,0,CANNOT_DETERMINE,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,UNDEFINED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCTA5 79009,835,184,124,107,200,220,298,303,146,137,77,31,694,108,835,81,10,401,16,30,8,0,12,60,153,24,38,2,0,539,375,164,2.97,3.12,23,148,232,136,1627,824,803,102.6,95,63,78,203,110,207,176,178,56,260,147,50,4,40.4,402,1349,1225,1157,283,201,628,597,105.2,201,85,116,73.3,981,646,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,627,0,0,1419,1411,0,0,8,208,189,0,0,0,0,0,19,10,9
ZCTA5 79010,61,39,13,9,0,0,0,0,2,0,40,16,58,56,61,0,0,6,0,0,0,0,0,3,52,0,0,0,0,31,0,31,INSUFF_DATA,3.52,0,2,20,9,423,367,56,655.4,10,21,57,274,3,13,31,14,0,0,0,0,0,16.1,339,227,84,61,0,0,44,40,110,0,0,0,0,423,0,286,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,33,0,0,71,319,182,137,0,0,0,0,0,0,0
ZCTA5 79011,89,49,1,3,24,12,0,58,33,15,37,11,154,48,89,46,0,8,2,14,0,0,0,2,16,0,0,1,0,85,59,26,2.51,2.54,0,12,29,44,214,149,65,229.2,2,10,19,2,19,3,27,24,19,5,55,21,8,56.1,33,181,181,166,84,84,118,63,187.3,84,46,38,121.1,202,12,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,18,8,0,0,10,196,188,0,0,0,0,0,8,4,4
ZCTA5 79012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INSUFF_DATA,INSUFF_DATA,0,0,0,0,0,0,0,UNDEFINED,0,0,0,0,0,0,0,0,0,0,0,0,0,CANNOT_DETERMINE,0,0,0,0,0,0,0,0,UNDEFINED,0,0,0,UNDEFINED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCTA5 79013,1449,53,251,157,316,672,947,279,88,50,0,12,429,12,1449,253,73,802,34,82,55,13,1,13,22,54,44,3,0,903,363,540,3.82,3.02,243,288,172,200,3019,1696,1323,128.2,363,220,206,295,324,303,379,540,199,17,164,7,2,30,967,2186,2052,1837,182,173,1189,863,137.8,173,70,103,68,2478,541,1846,312,1,0,0,1,0,274,0,0,0,0,0,0,274,0,0,0,0,0,45,0,0,0,541,0,0,2249,1534,4,65,646,770,183,312,1,274,0,0,0,0,0
